run_id,model,dataset,n_useless,n_obs,idx,test_frac,r_squared,nise,ise,noise,mse_test,r2_test,var_f,time,param_min_sample_split,param_min_sample_leaf,param_max_depth,param_bic_factor,param_min_samples_split,param_min_samples_leaf,param_ccp_alpha,param_min_data,param_thresh,param_penalty,param_minspan_alpha,param_max_terms,param_max_degree,param_endspan
0,PILOT,dataset_4_useless_0_noise_0.0_n_500,0,500,4,0.2,0.987500151894091,0.028228674272981983,0.6741340874502145,0.0,0.6741340874502145,0.971771325727018,23.88118127444039,8.531786600004125,2.0,5.0,6.0,0.6819653374954421,,,,,,,,,,
0,TrueDGP,dataset_4_useless_0_noise_0.0_n_500,0,500,4,0.2,1.0,0.0,0.0,0.0,0.0,1.0,23.88118127444039,0.0020332999993115664,,,,,,,,,,,,,,
0,LightGBMLinear,dataset_4_useless_0_noise_0.0_n_500,0,500,4,0.2,0.9946777539017422,0.020342060283091837,0.48579242911611037,0.0,0.48579242911611037,0.9796579397169082,23.88118127444039,3.6418952999956673,,,3.0,,,,,30.0,,,,,,
0,MARS,dataset_4_useless_0_noise_0.0_n_500,0,500,4,0.2,0.9993791160698368,0.0008535557076738095,0.020383918582791496,0.0,0.020383918582791496,0.9991464442923262,23.88118127444039,5.325767700000142,,,,,,,,,,1.0,0.0,,3.0,10.0
0,PILOT_Base,dataset_5_useless_0_noise_0.0_n_500,0,500,5,0.2,0.8639415178818609,216962.0515697173,31238223981.403835,0.0,19121.991384816185,0.8671900654973876,143980.12811639518,1.9804863000026671,2.0,1.0,18.0,1.0,,,,,,,,,,
0,CART,dataset_5_useless_0_noise_0.0_n_500,0,500,5,0.2,0.9999935007480689,24996.192941227317,3598955062.100042,0.0,2203.044184995465,0.9846989705189421,143980.12811639518,0.1372546999991755,,,18.0,,2.0,1.0,0.03,,,,,,,
0,PILOT,dataset_5_useless_0_noise_0.0_n_500,0,500,5,0.2,0.9919034254332615,22499.59412358753,3239494444.4810247,0.0,1983.00597676111,0.9862272245294987,143980.12811639518,6.457258100002946,10.0,20.0,15.0,0.012954150423463979,,,,,,,,,,
0,TrueDGP,dataset_5_useless_0_noise_0.0_n_500,0,500,5,0.2,1.0,0.0,0.0,0.0,0.0,1.0,143980.12811639518,0.0019921999992220663,,,,,,,,,,,,,,
0,LightGBMLinear,dataset_5_useless_0_noise_0.0_n_500,0,500,5,0.2,0.9999944357847971,742.8316987629221,106953003.156805,0.0,65.46961204203309,0.9995452871663713,143980.12811639518,3.163223499999731,,,9.0,,,,,10.0,,,,,,
0,MARS,dataset_5_useless_0_noise_0.0_n_500,0,500,5,0.2,0.9992860287250163,1147.886803455145,165272889.0245911,0.0,101.16922018208435,0.9992973390043083,143980.12811639518,1.1183082000061404,,,,,,,,,0.001,1.0,0.05,,2.0,
0,PILOT_Base,dataset_6_useless_0_noise_0.0_n_500,0,500,6,0.2,0.9911955249965856,60022.35014027588,5863.57959892455,0.0,0.003589298759160136,0.963258254919933,0.09768993691884786,4.356870800002071,2.0,1.0,6.0,1.0,,,,,,,,,,
0,CART,dataset_6_useless_0_noise_0.0_n_500,0,500,6,0.2,0.9738785603488612,166677.72649719229,16282.73658728769,0.0,0.009967223134346519,0.897970830479434,0.09768993691884786,0.14555570000084117,,,18.0,,10.0,1.0,0.0,,,,,,,
0,PILOT,dataset_6_useless_0_noise_0.0_n_500,0,500,6,0.2,0.9977637257745884,49946.63156520985,4879.283286914286,0.0,0.002986777130223382,0.9694259488292584,0.09768993691884786,7.205394800002978,2.0,5.0,12.0,0.1638123813086424,,,,,,,,,,
0,TrueDGP,dataset_6_useless_0_noise_0.0_n_500,0,500,6,0.2,1.0,0.0,0.0,0.0,0.0,1.0,0.09768993691884786,0.002023399996687658,,,,,,,,,,,,,,
0,LightGBMLinear,dataset_6_useless_0_noise_0.0_n_500,0,500,6,0.2,0.9999222244719052,27477.98428340479,2684.322551302907,0.0,0.0016431661649727136,0.9831797806734413,0.09768993691884786,3.555753900000127,,,9.0,,,,,10.0,,,,,,
0,MARS,dataset_6_useless_0_noise_0.0_n_500,0,500,6,0.2,0.9891612623410995,36460.54511462074,3561.828352274107,0.0,0.002180317648881865,0.9776812462199348,0.09768993691884786,9.496825400005036,,,,,,,,,,,0.1,,3.0,
